close,net_change,date
10578.241468,-9.35,2001-01-22 00:00:00.0
10649.81224,71.57,2001-01-23 00:00:00.0
10646.965676,-2.85,2001-01-24 00:00:00.0
10729.516055,82.55,2001-01-25 00:00:00.0
10659.978543,-69.54,2001-01-26 00:00:00.0
10702.189033,42.21,2001-01-29 00:00:00.0
10881.197294,179.01,2001-01-30 00:00:00.0
10887.36214,6.16,2001-01-31 00:00:00.0
10983.624829,96.26,2001-02-01 00:00:00.0
10864.101639,-119.52,2001-02-02 00:00:00.0
10965.845998,101.74,2001-02-05 00:00:00.0
10957.420166,-8.43,2001-02-06 00:00:00.0
10946.717083,-10.70,2001-02-07 00:00:00.0
10880.54665,-66.17,2001-02-08 00:00:00.0
10781.453663,-99.09,2001-02-09 00:00:00.0
10946.765881,165.31,2001-02-12 00:00:00.0
10903.319169,-43.45,2001-02-13 00:00:00.0
10795.409964,-107.91,2001-02-14 00:00:00.0
10891.022009,95.61,2001-02-15 00:00:00.0
10799.818073,-91.20,2001-02-16 00:00:00.0
10799.818073,0.00,2001-02-19 00:00:00.0
10730.882406,-68.94,2001-02-20 00:00:00.0
10526.580383,-204.30,2001-02-21 00:00:00.0
10526.808109,0.23,2001-02-22 00:00:00.0
10441.899147,-84.91,2001-02-23 00:00:00.0
10642.525034,200.63,2001-02-26 00:00:00.0
10636.880703,-5.64,2001-02-27 00:00:00.0
10495.284437,-141.60,2001-02-28 00:00:00.0
10450.141985,-45.14,2001-03-01 00:00:00.0
10466.31454,16.17,2001-03-02 00:00:00.0
10562.300705,95.99,2001-03-05 00:00:00.0
10591.221804,28.92,2001-03-06 00:00:00.0
10729.597385,138.38,2001-03-07 00:00:00.0
10858.245848,128.65,2001-03-08 00:00:00.0
10644.623359,-213.62,2001-03-09 00:00:00.0
10208.253108,-436.37,2001-03-12 00:00:00.0
10290.803487,82.55,2001-03-13 00:00:00.0
9973.464376,-317.34,2001-03-14 00:00:00.0
10031.278107,57.81,2001-03-15 00:00:00.0
9823.413812,-207.86,2001-03-16 00:00:00.0
9959.10549,135.69,2001-03-19 00:00:00.0
9720.758552,-238.35,2001-03-20 00:00:00.0
9486.99865,-233.76,2001-03-21 00:00:00.0
9389.483473,-97.52,2001-03-22 00:00:00.0
9504.77774,115.29,2001-03-23 00:00:00.0
9687.527205,182.75,2001-03-26 00:00:00.0
9947.540574,260.01,2001-03-27 00:00:00.0
9785.35144,-162.19,2001-03-28 00:00:00.0
9799.06375,13.71,2001-03-29 00:00:00.0
9878.783833,79.72,2001-03-30 00:00:00.0
9777.930039,-100.85,2001-04-02 00:00:00.0
9485.713888,-292.22,2001-04-03 00:00:00.0
9515.415759,29.70,2001-04-04 00:00:00.0
9918.050162,402.63,2001-04-05 00:00:00.0
9791.093368,-126.96,2001-04-06 00:00:00.0
9845.145569,54.05,2001-04-09 00:00:00.0
10102.735292,257.59,2001-04-10 00:00:00.0
10013.467017,-89.27,2001-04-11 00:00:00.0
10126.939226,113.47,2001-04-12 00:00:00.0
10126.939226,0.00,2001-04-13 00:00:00.0
10158.560496,31.62,2001-04-16 00:00:00.0
10216.728016,58.17,2001-04-17 00:00:00.0
10615.832678,399.10,2001-04-18 00:00:00.0
10693.714694,77.88,2001-04-19 00:00:00.0
10579.852098,-113.86,2001-04-20 00:00:00.0
10532.225001,-47.63,2001-04-23 00:00:00.0
10454.342986,-77.88,2001-04-24 00:00:00.0
10625.201943,170.86,2001-04-25 00:00:00.0
10692.348343,67.15,2001-04-26 00:00:00.0
10810.049734,117.70,2001-04-27 00:00:00.0
10734.965485,-75.08,2001-04-30 00:00:00.0
10898.342043,163.38,2001-05-01 00:00:00.0
10876.675618,-21.67,2001-05-02 00:00:00.0
10796.647781,-80.03,2001-05-03 00:00:00.0
10951.239352,154.59,2001-05-04 00:00:00.0
10935.16846,-16.07,2001-05-07 00:00:00.0
10883.507374,-51.66,2001-05-08 00:00:00.0
10866.981032,-16.53,2001-05-09 00:00:00.0
10910.444011,43.46,2001-05-10 00:00:00.0
10821.305865,-89.14,2001-05-11 00:00:00.0
10877.326262,56.02,2001-05-14 00:00:00.0
10872.966951,-4.36,2001-05-15 00:00:00.0
11215.921088,342.95,2001-05-16 00:00:00.0
11248.582085,32.66,2001-05-17 00:00:00.0
11301.739651,53.16,2001-05-18 00:00:00.0
11337.916726,36.18,2001-05-21 00:00:00.0
11257.236944,-80.68,2001-05-22 00:00:00.0
11105.506903,-151.73,2001-05-23 00:00:00.0
11122.423631,16.92,2001-05-24 00:00:00.0
11005.372883,-117.05,2001-05-25 00:00:00.0
11005.372883,0.00,2001-05-28 00:00:00.0
11039.141276,33.77,2001-05-29 00:00:00.0
10872.641629,-166.50,2001-05-30 00:00:00.0
10911.940491,39.30,2001-05-31 00:00:00.0
10990.408085,78.47,2001-06-01 00:00:00.0
11061.523409,71.12,2001-06-04 00:00:00.0
11175.841454,114.32,2001-06-05 00:00:00.0
11070.24203,-105.60,2001-06-06 00:00:00.0
11090.737297,20.50,2001-06-07 00:00:00.0
10977.004831,-113.73,2001-06-08 00:00:00.0
10922.090528,-54.91,2001-06-11 00:00:00.0
10948.376521,26.29,2001-06-12 00:00:00.0
10871.621142,-76.76,2001-06-13 00:00:00.0
10690.132243,-181.49,2001-06-14 00:00:00.0
10623.642225,-66.49,2001-06-15 00:00:00.0
10645.380637,21.74,2001-06-18 00:00:00.0
10596.670493,-48.71,2001-06-19 00:00:00.0
10647.326359,50.66,2001-06-20 00:00:00.0
10715.42663,68.10,2001-06-21 00:00:00.0
10604.587568,-110.84,2001-06-22 00:00:00.0
10504.21515,-100.37,2001-06-25 00:00:00.0
10472.479753,-31.74,2001-06-26 00:00:00.0
10434.840096,-37.64,2001-06-27 00:00:00.0
10566.209879,131.37,2001-06-28 00:00:00.0
10502.403615,-63.81,2001-06-29 00:00:00.0
10593.718363,91.31,2001-07-02 00:00:00.0
10571.107731,-22.61,2001-07-03 00:00:00.0
10479.859999,-91.25,2001-07-05 00:00:00.0
10252.680182,-227.18,2001-07-06 00:00:00.0
10299.404488,46.72,2001-07-09 00:00:00.0
10175.639285,-123.77,2001-07-10 00:00:00.0
10241.023566,65.38,2001-07-11 00:00:00.0
10478.992724,237.97,2001-07-12 00:00:00.0
10539.057378,60.06,2001-07-13 00:00:00.0
10472.124344,-66.93,2001-07-16 00:00:00.0
10606.394435,134.27,2001-07-17 00:00:00.0
10569.830413,-36.56,2001-07-18 00:00:00.0
10609.997519,40.17,2001-07-19 00:00:00.0
10576.64602,-33.35,2001-07-20 00:00:00.0
10424.419261,-152.23,2001-07-23 00:00:00.0
10241.124405,-183.29,2001-07-24 00:00:00.0
10405.667692,164.54,2001-07-25 00:00:00.0
10455.625747,49.96,2001-07-26 00:00:00.0
10416.669535,-38.96,2001-07-27 00:00:00.0
10401.723635,-14.95,2001-07-30 00:00:00.0
10522.813103,121.09,2001-07-31 00:00:00.0
10510.012216,-12.80,2001-08-01 00:00:00.0
10551.182635,41.17,2001-08-02 00:00:00.0
10512.779975,-38.40,2001-08-03 00:00:00.0
10401.308471,-111.47,2001-08-06 00:00:00.0
10458.739476,57.43,2001-08-07 00:00:00.0
10293.504248,-165.24,2001-08-08 00:00:00.0
10298.555423,5.05,2001-08-09 00:00:00.0
10416.254386,117.70,2001-08-10 00:00:00.0
10415.908416,-0.35,2001-08-13 00:00:00.0
10412.171941,-3.74,2001-08-14 00:00:00.0
10345.953301,-66.22,2001-08-15 00:00:00.0
10392.52085,46.57,2001-08-16 00:00:00.0
10240.778449,-151.74,2001-08-17 00:00:00.0
10320.074752,79.30,2001-08-20 00:00:00.0
10174.144645,-145.93,2001-08-21 00:00:00.0
10276.897707,102.75,2001-08-22 00:00:00.0
10229.15386,-47.74,2001-08-23 00:00:00.0
10423.173784,194.02,2001-08-24 00:00:00.0
10382.349335,-40.82,2001-08-27 00:00:00.0
10222.02688,-160.32,2001-08-28 00:00:00.0
10090.904285,-131.12,2001-08-29 00:00:00.0
9919.579987,-171.32,2001-08-30 00:00:00.0
9949.748563,30.17,2001-08-31 00:00:00.0
9997.49241,47.74,2001-09-04 00:00:00.0
10033.265699,35.77,2001-09-05 00:00:00.0
9840.837236,-192.43,2001-09-06 00:00:00.0
9605.854475,-234.98,2001-09-07 00:00:00.0
9605.508505,-0.35,2001-09-10 00:00:00.0
8920.695671,-684.81,2001-09-17 00:00:00.0
8903.397175,-17.30,2001-09-18 00:00:00.0
8759.127724,-144.27,2001-09-19 00:00:00.0
8376.208231,-382.92,2001-09-20 00:00:00.0
8235.813642,-140.39,2001-09-21 00:00:00.0
8603.85643,368.04,2001-09-24 00:00:00.0
8659.972749,56.12,2001-09-25 00:00:00.0
8567.391201,-92.58,2001-09-26 00:00:00.0
8681.422883,114.03,2001-09-27 00:00:00.0
8847.557632,166.13,2001-09-28 00:00:00.0
8836.832565,-10.73,2001-10-01 00:00:00.0
8950.587471,113.75,2001-10-02 00:00:00.0
9123.780006,173.19,2001-10-03 00:00:00.0
9060.882677,-62.90,2001-10-04 00:00:00.0
9119.766755,58.88,2001-10-05 00:00:00.0
9067.940463,-51.83,2001-10-08 00:00:00.0
9052.441011,-15.50,2001-10-09 00:00:00.0
9240.856223,188.42,2001-10-10 00:00:00.0
9410.450671,169.59,2001-10-11 00:00:00.0
9344.162837,-66.29,2001-10-12 00:00:00.0
9347.622536,3.46,2001-10-15 00:00:00.0
9384.226153,36.60,2001-10-16 00:00:00.0
9232.968109,-151.26,2001-10-17 00:00:00.0
9163.220576,-69.75,2001-10-18 00:00:00.0
9204.114219,40.89,2001-10-19 00:00:00.0
9377.029978,172.92,2001-10-22 00:00:00.0
9340.080392,-36.95,2001-10-23 00:00:00.0
9345.615911,5.54,2001-10-24 00:00:00.0
9462.899709,117.28,2001-10-25 00:00:00.0
9545.171353,82.27,2001-10-26 00:00:00.0
9269.502531,-275.67,2001-10-29 00:00:00.0
9121.980963,-147.52,2001-10-30 00:00:00.0
9075.136637,-46.84,2001-10-31 00:00:00.0
9263.897819,188.76,2001-11-01 00:00:00.0
9323.543031,59.65,2001-11-02 00:00:00.0
9441.034411,117.49,2001-11-05 00:00:00.0
9591.116157,150.08,2001-11-06 00:00:00.0
9554.374153,-36.74,2001-11-07 00:00:00.0
9587.51807,33.14,2001-11-08 00:00:00.0
9607.999489,20.48,2001-11-09 00:00:00.0
9554.374153,-53.63,2001-11-12 00:00:00.0
9750.954254,196.58,2001-11-13 00:00:00.0
9823.607935,72.65,2001-11-14 00:00:00.0
9872.389692,48.78,2001-11-15 00:00:00.0
9866.992561,-5.40,2001-11-16 00:00:00.0
9976.45744,109.46,2001-11-19 00:00:00.0
9901.38197,-75.08,2001-11-20 00:00:00.0
9834.678972,-66.70,2001-11-21 00:00:00.0
9959.712496,125.03,2001-11-23 00:00:00.0
9982.754092,23.04,2001-11-26 00:00:00.0
9872.597274,-110.16,2001-11-27 00:00:00.0
9711.859655,-160.74,2001-11-28 00:00:00.0
9829.420229,117.56,2001-11-29 00:00:00.0
9851.562303,22.14,2001-11-30 00:00:00.0
9763.962723,-87.60,2001-12-03 00:00:00.0
9893.839826,129.88,2001-12-04 00:00:00.0
10114.291851,220.45,2001-12-05 00:00:00.0
10099.138369,-15.15,2001-12-06 00:00:00.0
10049.45709,-49.68,2001-12-07 00:00:00.0
9921.448224,-128.01,2001-12-10 00:00:00.0
9888.373501,-33.07,2001-12-11 00:00:00.0
9894.808542,6.44,2001-12-12 00:00:00.0
9766.453706,-128.35,2001-12-13 00:00:00.0
9811.153018,44.70,2001-12-14 00:00:00.0
9891.971588,80.82,2001-12-17 00:00:00.0
9998.391932,106.42,2001-12-18 00:00:00.0
10070.492061,72.10,2001-12-19 00:00:00.0
9985.175881,-85.32,2001-12-20 00:00:00.0
10035.341518,50.17,2001-12-21 00:00:00.0
10035.341518,0.00,2001-12-24 00:00:00.0
10088.136526,52.80,2001-12-26 00:00:00.0
10131.31357,43.18,2001-12-27 00:00:00.0
10136.987477,5.67,2001-12-28 00:00:00.0
10021.502722,-115.48,2001-12-31 00:00:00.0
10073.398208,51.90,2002-01-02 00:00:00.0
10172.138019,98.74,2002-01-03 00:00:00.0
10259.7376,87.60,2002-01-04 00:00:00.0
10197.047853,-62.69,2002-01-07 00:00:00.0
10150.549497,-46.50,2002-01-08 00:00:00.0
10094.087208,-56.46,2002-01-09 00:00:00.0
10067.862689,-26.22,2002-01-10 00:00:00.0
9987.528477,-80.33,2002-01-11 00:00:00.0
9891.418037,-96.11,2002-01-14 00:00:00.0
9924.14679,32.73,2002-01-15 00:00:00.0
9712.274819,-211.87,2002-01-16 00:00:00.0
9850.040036,137.77,2002-01-17 00:00:00.0
9771.850837,-78.19,2002-01-18 00:00:00.0
9713.797086,-58.05,2002-01-22 00:00:00.0
9730.957194,17.16,2002-01-23 00:00:00.0
9796.06873,65.11,2002-01-24 00:00:00.0
9840.076102,44.01,2002-01-25 00:00:00.0
9865.747069,25.67,2002-01-28 00:00:00.0
9618.240198,-247.51,2002-01-29 00:00:00.0
9762.855619,144.62,2002-01-30 00:00:00.0
9919.995151,157.14,2002-01-31 00:00:00.0
9907.263458,-12.73,2002-02-01 00:00:00.0
9687.088209,-220.18,2002-02-04 00:00:00.0
9685.427554,-1.66,2002-02-05 00:00:00.0
9653.39074,-32.04,2002-02-06 00:00:00.0
9625.436372,-27.95,2002-02-07 00:00:00.0
9744.242438,118.81,2002-02-08 00:00:00.0
9884.775414,140.53,2002-02-11 00:00:00.0
9863.740444,-21.04,2002-02-12 00:00:00.0
9989.67349,125.93,2002-02-13 00:00:00.0
10001.990019,12.32,2002-02-14 00:00:00.0
9903.042625,-98.95,2002-02-15 00:00:00.0
9745.14196,-157.90,2002-02-19 00:00:00.0
9941.168509,196.03,2002-02-20 00:00:00.0
9834.678972,-106.49,2002-02-21 00:00:00.0
9968.154162,133.48,2002-02-22 00:00:00.0
10145.705918,177.55,2002-02-25 00:00:00.0
10115.260567,-30.45,2002-02-26 00:00:00.0
10127.577095,12.32,2002-02-27 00:00:00.0
10106.126961,-21.45,2002-02-28 00:00:00.0
10368.856509,262.73,2002-03-01 00:00:00.0
10586.81755,217.96,2002-03-04 00:00:00.0
10433.414493,-153.40,2002-03-05 00:00:00.0
10574.293439,140.88,2002-03-06 00:00:00.0
10525.373295,-48.92,2002-03-07 00:00:00.0
10572.494396,47.12,2002-03-08 00:00:00.0
10611.243026,38.75,2002-03-11 00:00:00.0
10632.34719,21.10,2002-03-12 00:00:00.0
10501.847341,-130.50,2002-03-13 00:00:00.0
10517.139211,15.29,2002-03-14 00:00:00.0
10607.229775,90.09,2002-03-15 00:00:00.0
10577.753139,-29.48,2002-03-18 00:00:00.0
10635.253337,57.50,2002-03-19 00:00:00.0
10501.570565,-133.68,2002-03-20 00:00:00.0
10479.843655,-21.73,2002-03-21 00:00:00.0
10427.671393,-52.17,2002-03-22 00:00:00.0
10281.672092,-146.00,2002-03-25 00:00:00.0
10353.357057,71.69,2002-03-26 00:00:00.0
10426.910259,73.55,2002-03-27 00:00:00.0
10403.937857,-22.97,2002-03-28 00:00:00.0
10362.698244,-41.24,2002-04-01 00:00:00.0
10313.708905,-48.99,2002-04-02 00:00:00.0
10198.293344,-115.42,2002-04-03 00:00:00.0
10235.173736,36.88,2002-04-04 00:00:00.0
10271.638965,36.47,2002-04-05 00:00:00.0
10249.081727,-22.56,2002-04-08 00:00:00.0
10208.672442,-40.41,2002-04-09 00:00:00.0
10381.726589,173.05,2002-04-10 00:00:00.0
10176.082076,-205.64,2002-04-11 00:00:00.0
10190.820394,14.74,2002-04-12 00:00:00.0
10093.672044,-97.15,2002-04-15 00:00:00.0
10301.323183,207.65,2002-04-16 00:00:00.0
10220.781388,-80.54,2002-04-17 00:00:00.0
10205.281936,-15.50,2002-04-18 00:00:00.0
10257.108229,51.83,2002-04-19 00:00:00.0
10136.433925,-120.67,2002-04-22 00:00:00.0
10089.24363,-47.19,2002-04-23 00:00:00.0
10030.428745,-58.81,2002-04-24 00:00:00.0
10035.064742,4.64,2002-04-25 00:00:00.0
9910.723157,-124.34,2002-04-26 00:00:00.0
9819.87146,-90.85,2002-04-29 00:00:00.0
9946.21967,126.35,2002-04-30 00:00:00.0
10059.628605,113.41,2002-05-01 00:00:00.0
10091.873001,32.24,2002-05-02 00:00:00.0
10006.626016,-85.25,2002-05-03 00:00:00.0
9808.039289,-198.59,2002-05-06 00:00:00.0
9836.547209,28.51,2002-05-07 00:00:00.0
10141.831055,305.28,2002-05-08 00:00:00.0
10037.417337,-104.41,2002-05-09 00:00:00.0
9939.923018,-97.49,2002-05-10 00:00:00.0
10109.655854,169.73,2002-05-13 00:00:00.0
10298.14026,188.48,2002-05-14 00:00:00.0
10243.684596,-54.46,2002-05-15 00:00:00.0
10289.214236,45.53,2002-05-16 00:00:00.0
10353.080281,63.87,2002-05-17 00:00:00.0
10229.49983,-123.58,2002-05-20 00:00:00.0
10105.711797,-123.79,2002-05-21 00:00:00.0
10157.884059,52.17,2002-05-22 00:00:00.0
10216.076198,58.19,2002-05-23 00:00:00.0
10104.258723,-111.82,2002-05-24 00:00:00.0
9981.577794,-122.68,2002-05-28 00:00:00.0
9923.039686,-58.54,2002-05-29 00:00:00.0
9911.691873,-11.35,2002-05-30 00:00:00.0
9925.253893,13.56,2002-05-31 00:00:00.0
9709.785007,-215.47,2002-06-03 00:00:00.0
9687.840035,-21.95,2002-06-04 00:00:00.0
9796.8034,108.96,2002-06-05 00:00:00.0
9624.635745,-172.17,2002-06-06 00:00:00.0
9589.669165,-34.97,2002-06-07 00:00:00.0
9645.403857,55.73,2002-06-10 00:00:00.0
9517.264601,-128.14,2002-06-11 00:00:00.0
9617.71304,100.45,2002-06-12 00:00:00.0
9502.796149,-114.92,2002-06-13 00:00:00.0
9474.212304,-28.58,2002-06-14 00:00:00.0
9687.424672,213.21,2002-06-17 00:00:00.0
9706.115974,18.69,2002-06-18 00:00:00.0
9561.569909,-144.55,2002-06-19 00:00:00.0
9431.769204,-129.80,2002-06-20 00:00:00.0
9253.786477,-177.98,2002-06-21 00:00:00.0
9281.823429,28.04,2002-06-24 00:00:00.0
9126.824081,-155.00,2002-06-25 00:00:00.0
9120.109058,-6.72,2002-06-26 00:00:00.0
9269.916378,149.81,2002-06-27 00:00:00.0
9243.263966,-26.65,2002-06-28 00:00:00.0
9109.794228,-133.47,2002-07-01 00:00:00.0
9007.753567,-102.04,2002-07-02 00:00:00.0
9054.96641,47.21,2002-07-03 00:00:00.0
9379.502786,324.54,2002-07-05 00:00:00.0
9274.900725,-104.60,2002-07-08 00:00:00.0
9096.087274,-178.81,2002-07-09 00:00:00.0
8813.502485,-282.58,2002-07-10 00:00:00.0
8801.526207,-11.98,2002-07-11 00:00:00.0
8684.532505,-116.99,2002-07-12 00:00:00.0
8639.188792,-45.34,2002-07-15 00:00:00.0
8473.113117,-166.08,2002-07-16 00:00:00.0
8542.478613,69.37,2002-07-17 00:00:00.0
8409.493464,-132.99,2002-07-18 00:00:00.0
8019.260625,-390.23,2002-07-19 00:00:00.0
7784.58095,-234.68,2002-07-22 00:00:00.0
7702.339223,-82.24,2002-07-23 00:00:00.0
8191.289826,488.95,2002-07-24 00:00:00.0
8186.305479,-4.98,2002-07-25 00:00:00.0
8264.393583,78.09,2002-07-26 00:00:00.0
8711.877187,447.48,2002-07-29 00:00:00.0
8680.032747,-31.84,2002-07-30 00:00:00.0
8736.591241,56.56,2002-07-31 00:00:00.0
8506.619005,-229.97,2002-08-01 00:00:00.0
8313.129421,-193.49,2002-08-02 00:00:00.0
8043.628544,-269.50,2002-08-05 00:00:00.0
8274.085369,230.46,2002-08-06 00:00:00.0
8456.152491,182.07,2002-08-07 00:00:00.0
8712.015641,255.86,2002-08-08 00:00:00.0
8745.452302,33.44,2002-08-09 00:00:00.0
8688.893809,-56.56,2002-08-12 00:00:00.0
8482.38954,-206.50,2002-08-13 00:00:00.0
8743.306264,260.92,2002-08-14 00:00:00.0
8818.140697,74.83,2002-08-15 00:00:00.0
8778.05824,-40.08,2002-08-16 00:00:00.0
8990.792942,212.73,2002-08-19 00:00:00.0
8872.068564,-118.72,2002-08-20 00:00:00.0
8957.230431,85.16,2002-08-21 00:00:00.0
9053.637057,96.41,2002-08-22 00:00:00.0
8872.96104,-180.68,2002-08-23 00:00:00.0
8919.014351,46.05,2002-08-26 00:00:00.0
8824.410863,-94.60,2002-08-27 00:00:00.0
8694.088315,-130.32,2002-08-28 00:00:00.0
8670.992303,-23.10,2002-08-29 00:00:00.0
8663.501704,-7.49,2002-08-30 00:00:00.0
8308.045049,-355.46,2002-09-03 00:00:00.0
8425.120333,117.08,2002-09-04 00:00:00.0
8283.700603,-141.42,2002-09-05 00:00:00.0
8427.201055,143.50,2002-09-06 00:00:00.0
8519.377035,92.18,2002-09-09 00:00:00.0
8602.60591,83.23,2002-09-10 00:00:00.0
8581.174475,-21.43,2002-09-11 00:00:00.0
8379.413809,-201.76,2002-09-12 00:00:00.0
8312.691994,-66.72,2002-09-13 00:00:00.0
8380.176741,67.48,2002-09-16 00:00:00.0
8207.546182,-172.63,2002-09-17 00:00:00.0
8172.451339,-35.09,2002-09-18 00:00:00.0
7942.392857,-230.06,2002-09-19 00:00:00.0
7986.018659,43.63,2002-09-20 00:00:00.0
7872.147686,-113.87,2002-09-23 00:00:00.0
7683.13491,-189.01,2002-09-24 00:00:00.0
7841.824632,158.69,2002-09-25 00:00:00.0
7997.115842,155.29,2002-09-26 00:00:00.0
7701.445262,-295.67,2002-09-27 00:00:00.0
7591.929934,-109.52,2002-09-30 00:00:00.0
7938.786272,346.86,2002-10-01 00:00:00.0
7755.613389,-183.17,2002-10-02 00:00:00.0
7717.189391,-38.42,2002-10-03 00:00:00.0
7528.398559,-188.79,2002-10-04 00:00:00.0
7422.836602,-105.56,2002-10-07 00:00:00.0
7501.48789,78.65,2002-10-08 00:00:00.0
7286.271889,-215.22,2002-10-09 00:00:00.0
7533.947151,247.68,2002-10-10 00:00:00.0
7850.286235,316.34,2002-10-11 00:00:00.0
7877.404976,27.12,2002-10-14 00:00:00.0
8255.680215,378.28,2002-10-15 00:00:00.0
8036.025341,-219.65,2002-10-16 00:00:00.0
8275.037864,239.01,2002-10-17 00:00:00.0
8322.40203,47.36,2002-10-18 00:00:00.0
8538.242246,215.84,2002-10-21 00:00:00.0
8450.158353,-88.08,2002-10-22 00:00:00.0
8494.269657,44.11,2002-10-23 00:00:00.0
8317.33894,-176.93,2002-10-24 00:00:00.0
8443.985545,126.65,2002-10-25 00:00:00.0
8368.039196,-75.95,2002-10-28 00:00:00.0
8368.940843,0.90,2002-10-29 00:00:00.0
8427.409127,58.47,2002-10-30 00:00:00.0
8397.030588,-30.38,2002-10-31 00:00:00.0
8517.6431,120.61,2002-11-01 00:00:00.0
8571.603154,53.96,2002-11-04 00:00:00.0
8678.274829,106.67,2002-11-05 00:00:00.0
8771.005668,92.73,2002-11-06 00:00:00.0
8586.237564,-184.77,2002-11-07 00:00:00.0
8537.132528,-49.11,2002-11-08 00:00:00.0
8358.953377,-178.18,2002-11-11 00:00:00.0
8386.002762,27.05,2002-11-12 00:00:00.0
8398.487093,12.48,2002-11-13 00:00:00.0
8542.126261,143.64,2002-11-14 00:00:00.0
8579.093753,36.97,2002-11-15 00:00:00.0
8486.570986,-92.52,2002-11-18 00:00:00.0
8474.778472,-11.79,2002-11-19 00:00:00.0
8623.010134,148.23,2002-11-20 00:00:00.0
8845.15194,222.14,2002-11-21 00:00:00.0
8804.837316,-40.31,2002-11-22 00:00:00.0
8849.402802,44.57,2002-11-25 00:00:00.0
8676.420155,-172.98,2002-11-26 00:00:00.0
8931.677545,255.26,2002-11-27 00:00:00.0
8896.093719,-35.58,2002-11-29 00:00:00.0
8862.566761,-33.53,2002-12-02 00:00:00.0
8742.925572,-119.64,2002-12-03 00:00:00.0
8737.851963,-5.07,2002-12-04 00:00:00.0
8623.284383,-114.57,2002-12-05 00:00:00.0
8645.772813,22.49,2002-12-06 00:00:00.0
8473.407226,-172.37,2002-12-09 00:00:00.0
8574.262349,100.86,2002-12-10 00:00:00.0
8589.140365,14.88,2002-12-11 00:00:00.0
8538.404273,-50.74,2002-12-12 00:00:00.0
8433.709663,-104.69,2002-12-13 00:00:00.0
8627.39812,193.69,2002-12-16 00:00:00.0
8535.387533,-92.01,2002-12-17 00:00:00.0
8447.353557,-88.03,2002-12-18 00:00:00.0
8364.804565,-82.55,2002-12-19 00:00:00.0
8511.32217,146.52,2002-12-20 00:00:00.0
8493.290289,-18.03,2002-12-23 00:00:00.0
8448.107743,-45.18,2002-12-24 00:00:00.0
8432.612666,-15.50,2002-12-26 00:00:00.0
8303.784131,-128.83,2002-12-27 00:00:00.0
8332.85454,29.07,2002-12-30 00:00:00.0
8341.630513,8.78,2002-12-31 00:00:00.0
8607.515057,265.88,2003-01-02 00:00:00.0
8601.687263,-5.83,2003-01-03 00:00:00.0
8773.572914,171.89,2003-01-06 00:00:00.0
8740.594454,-32.98,2003-01-07 00:00:00.0
8595.31097,-145.28,2003-01-08 00:00:00.0
8776.178281,180.87,2003-01-09 00:00:00.0
8784.885691,8.71,2003-01-10 00:00:00.0
8785.982687,1.10,2003-01-13 00:00:00.0
8842.615136,56.63,2003-01-14 00:00:00.0
8723.179634,-119.44,2003-01-15 00:00:00.0
8697.873294,-25.31,2003-01-16 00:00:00.0
8586.740685,-111.13,2003-01-17 00:00:00.0
8442.897009,-143.84,2003-01-21 00:00:00.0
8318.730709,-124.17,2003-01-22 00:00:00.0
8369.466801,50.74,2003-01-23 00:00:00.0
8131.00717,-238.46,2003-01-24 00:00:00.0
7989.563175,-141.44,2003-01-27 00:00:00.0
8088.841365,99.28,2003-01-28 00:00:00.0
8110.712734,21.87,2003-01-29 00:00:00.0
7945.134813,-165.58,2003-01-30 00:00:00.0
8053.806036,108.67,2003-01-31 00:00:00.0
8109.821424,56.02,2003-02-03 00:00:00.0
8013.285726,-96.54,2003-02-04 00:00:00.0
7985.175188,-28.11,2003-02-05 00:00:00.0
7929.296925,-55.88,2003-02-06 00:00:00.0
7864.231316,-65.07,2003-02-07 00:00:00.0
7920.109579,55.88,2003-02-10 00:00:00.0
7843.114132,-77.00,2003-02-11 00:00:00.0
7758.16546,-84.95,2003-02-12 00:00:00.0
7749.869423,-8.30,2003-02-13 00:00:00.0
7908.796802,158.93,2003-02-14 00:00:00.0
8041.150365,132.35,2003-02-18 00:00:00.0
8000.603925,-40.55,2003-02-19 00:00:00.0
7914.959199,-85.64,2003-02-20 00:00:00.0
8018.111023,103.15,2003-02-21 00:00:00.0
7858.2362,-159.87,2003-02-24 00:00:00.0
7909.496985,51.26,2003-02-25 00:00:00.0
7806.975416,-102.52,2003-02-26 00:00:00.0
7884.987047,78.01,2003-02-27 00:00:00.0
7891.079517,6.09,2003-02-28 00:00:00.0
7837.857938,-53.22,2003-03-03 00:00:00.0
7704.874018,-132.98,2003-03-04 00:00:00.0
7775.602696,70.73,2003-03-05 00:00:00.0
7673.991497,-101.61,2003-03-06 00:00:00.0
7740.028272,66.04,2003-03-07 00:00:00.0
7568.178594,-171.85,2003-03-10 00:00:00.0
7524.060706,-44.12,2003-03-11 00:00:00.0
7552.072063,28.01,2003-03-12 00:00:00.0
7821.751407,269.68,2003-03-13 00:00:00.0
7859.706797,37.96,2003-03-14 00:00:00.0
8141.921223,282.21,2003-03-17 00:00:00.0
8194.232433,52.31,2003-03-18 00:00:00.0
8265.45131,71.22,2003-03-19 00:00:00.0
8286.599885,21.15,2003-03-20 00:00:00.0
8521.965316,235.37,2003-03-21 00:00:00.0
8214.680724,-307.28,2003-03-24 00:00:00.0
8280.227301,65.55,2003-03-25 00:00:00.0
8229.876886,-50.35,2003-03-26 00:00:00.0
